Geneid	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821918.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821919.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821920.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821921.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821922.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821937.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821938.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821939.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821949.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821950.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821951.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821952.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821953.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821968.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821969.sorted.bam	/data/users/jgroff/DE_RNA_Seq/03_Map_reads//SRR7821970.sorted.bam
ENSMUSG00000113501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113948	11	5	11	17	11	20	14	7	10	9	17	7	12	26	8	11
ENSMUSG00000084448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020961	822	894	747	983	920	1730	1550	1831	1688	942	1186	684	1433	709	254	219
ENSMUSG00000113655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113161	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000113561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090722	2	4	7	6	6	15	15	8	2	4	1	2	1	0	3	0
ENSMUSG00000112933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086689	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113600	3	4	2	4	3	3	1	4	0	1	2	0	0	0	0	0
ENSMUSG00000113158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083191	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000089071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034892	10736	9034	7124	9094	8437	10448	15177	11208	7443	6354	9429	6047	7198	13089	8132	14694
ENSMUSG00000118866	22	31	1006	32	59	48	178	23	0	4	2	0	0	4	10	6
ENSMUSG00002076451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034883	40	48	48	46	34	16	7	6	84	37	78	54	27	5	3	1
ENSMUSG00000049751	86	58	70	94	84	63	56	75	64	45	69	61	38	26	13	15
ENSMUSG00000113149	1	0	0	1	0	1	0	0	4	6	5	2	6	2	0	2
ENSMUSG00000043998	2075	1805	1638	1981	1764	1412	1102	1656	1936	1351	2004	1571	1035	612	230	391
ENSMUSG00000020973	74	51	49	44	66	53	68	91	41	32	21	33	13	5	2	24
ENSMUSG00000113786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097061	255	264	227	260	216	454	363	475	249	156	195	147	108	125	47	118
ENSMUSG00000076619	0	5	3	3	0	24	19	62	0	0	2	0	0	31	12	12
ENSMUSG00000020974	171	192	160	188	141	110	61	138	265	223	259	247	150	49	36	28
ENSMUSG00000113190	0	0	2	1	1	1	3	1	0	6	1	2	6	0	4	0
ENSMUSG00000076620	3	1	1	2	2	12	3	62	3	0	4	1	0	88	10	29
ENSMUSG00000061911	2	0	4	6	8	3	2	5	0	1	0	0	0	12	0	0
ENSMUSG00000112663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051890	230	175	177	222	160	419	268	465	109	67	84	76	66	212	55	105
ENSMUSG00000085539	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSMUSG00000076621	4	0	4	2	1	12	7	18	4	0	3	1	1	32	5	17
ENSMUSG00000094028	1	4	0	0	0	3	1	0	0	0	0	1	0	6	1	0
ENSMUSG00000094552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020978	876	853	745	924	924	1522	1188	1694	552	364	535	352	353	307	189	293
ENSMUSG00000096420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095656	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000094957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000095592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095444	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000096301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096568	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000095399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076630	0	0	0	0	0	0	0	1	4	0	0	0	0	14	0	0
ENSMUSG00000051804	0	0	0	0	0	6	3	17	0	1	0	0	0	18	5	24
ENSMUSG00000093818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020674	2425	2706	2581	3208	3520	9326	11592	9988	5	0	6	1	5	127	60	60
ENSMUSG00000076633	0	0	0	0	2	13	0	4	0	0	3	0	0	17	5	19
ENSMUSG00000096464	3	10	4	3	24	49	13	47	0	3	1	3	3	135	28	120
ENSMUSG00000103934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095612	3	8	3	0	2	42	22	35	4	1	9	3	1	102	18	41
ENSMUSG00000103111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094164	3	6	1	3	4	1	13	41	0	1	0	1	2	46	6	8
ENSMUSG00000102645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094951	5	22	1	1	67	29	14	32	1	2	6	1	2	22	19	61
ENSMUSG00000104103	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000020964	5358	5446	4968	6085	6126	6898	5841	7943	2800	1838	2859	2132	1754	1123	441	918
ENSMUSG00000102848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095866	0	1	0	1	0	1	0	1	0	0	0	0	0	0	4	0
ENSMUSG00000020673	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113676	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000103262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066389	1	1	0	0	0	0	1	1	0	1	2	0	0	0	0	1
ENSMUSG00000085472	3	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000090395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113236	0	0	0	0	1	2	2	3	0	0	0	0	0	0	0	0
ENSMUSG00000113643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095285	1	12	1	13	11	31	75	102	0	0	0	1	0	9	2	8
ENSMUSG00000114085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098931	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096498	2	16	1	2	8	608	59	48	2	0	0	0	0	37	20	53
ENSMUSG00000094935	12	16	8	14	6	14	25	27	0	2	0	1	1	0	0	0
ENSMUSG00000113818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020982	1567	2352	2264	2720	2454	2317	1255	3201	1702	1279	1837	1501	1207	861	239	468
ENSMUSG00000113414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095429	4	22	3	1	3	1	6	186	0	0	0	1	0	26	5	12
ENSMUSG00000113139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096670	3	3	0	1	25	2	10	13	2	0	0	0	0	13	4	20
ENSMUSG00000112262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00001118669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118868	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112769	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118841	298	214	13145	393	663	992	1148	333	2	11	4	3	1	68	50	72
ENSMUSG00000103860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113318	6	15	9	14	9	13	10	16	4	1	7	4	0	10	7	9
ENSMUSG00000095210	1	16	10	3	8	4	13	208	13	0	1	0	2	38	7	14
ENSMUSG00000047414	311	302	292	379	382	701	405	918	62	3	8	7	14	72	18	61
ENSMUSG00000103446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052673	47	29	49	37	36	43	60	52	17	28	44	21	22	58	28	31
ENSMUSG00000112756	1	1	3	0	3	1	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000112067	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044147	3059	3031	2466	3339	2684	2093	2255	2177	4126	3121	4403	3358	2276	1183	557	897
ENSMUSG00000112024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095565	10	14	4	4	6	23	5	63	2	1	1	1	1	28	14	42
ENSMUSG00000102910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043483	332	323	262	337	343	420	376	471	173	137	227	176	127	121	40	132
ENSMUSG00000112635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076646	6	0	1	0	0	2	0	18	1	1	0	0	0	7	11	16
ENSMUSG00000112584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111885	1	1	0	0	0	2	0	1	0	0	0	1	0	0	0	0
ENSMUSG00000103944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020672	58	45	40	45	58	114	99	97	0	0	1	0	0	0	0	2
ENSMUSG00000112812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094134	0	0	0	0	35	7	1	9	0	0	1	0	0	17	0	24
ENSMUSG00000049882	311	324	243	353	270	248	155	318	391	282	346	282	240	135	31	98
ENSMUSG00000112086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094194	3	17	14	2	16	16	14	129	6	0	7	7	0	62	17	36
ENSMUSG00002075546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095571	6	12	31	3	24	38	13	74	3	3	12	4	5	100	31	59
ENSMUSG00000100674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096638	2	100	74	8	2	5	8	34	0	1	2	2	0	31	15	16
ENSMUSG00000104319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043061	950	867	827	946	975	1354	1243	1606	378	285	438	325	252	216	105	182
ENSMUSG00000076665	8	1	4	15	2	32	37	95	1	0	1	0	0	22	18	14
ENSMUSG00000076653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054204	4	0	2	2	3	8	4	5	0	0	0	0	0	0	0	0
ENSMUSG00000094509	12	3	1	7	3	5	6	41	13	0	2	2	0	12	8	16
ENSMUSG00000076655	1	18	2	6	2	14	12	35	5	6	4	0	0	25	11	20
ENSMUSG00000093838	1	3	0	5	1	11	4	2908	0	2	3	0	0	32	3	6
ENSMUSG00000104393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094533	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
ENSMUSG00000095583	15	11	2	2	3	56	25	64	21	3	11	8	5	87	31	42
ENSMUSG00000103271	0	0	0	0	0	3	2	1	0	0	0	1	0	0	0	0
ENSMUSG00000103297	0	0	0	1	0	4	0	2	0	0	0	0	0	2	2	4
ENSMUSG00000096108	10	42	7	8	39	26	32	121	11	6	4	4	14	252	53	196
ENSMUSG00000021003	623	637	627	765	669	793	577	1020	619	510	784	548	366	172	71	128
ENSMUSG00000095642	5	8	7	5	11	11	9	24	0	1	0	4	2	51	15	20
ENSMUSG00000044573	1104	971	864	1064	1053	1347	1145	1463	495	412	628	409	394	683	571	1037
ENSMUSG00000076661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112860	6	3	3	4	2	0	3	4	2	0	1	0	0	0	2	0
ENSMUSG00000104129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021886	949	1110	856	1199	801	185	66	270	2815	2371	3105	2371	1685	468	149	363
ENSMUSG00000096805	3	3	2	1	2	15	8	65	2	3	4	5	0	24	6	5
ENSMUSG00000112510	0	0	0	0	0	0	0	0	15	15	43	25	23	4	0	3
ENSMUSG00000103918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112895	16	34	23	29	40	9	4	6	33	63	65	61	83	6	0	8
ENSMUSG00000034801	1622	1846	1791	2210	2061	2025	1444	2348	1580	1121	1807	1324	1115	828	181	412
ENSMUSG00000094102	0	1	0	0	1	4	1	18	0	0	1	0	0	25	4	1
ENSMUSG00000102515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065919	1	1	0	1	0	4	3	1	1	0	1	1	1	0	0	3
ENSMUSG00000096459	71	94	17	24	27	82	54	190	21	4	18	13	11	252	84	173
ENSMUSG00000076652	24	29	16	24	4	68	37	98	4	1	0	7	2	49	17	102
ENSMUSG00000103121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020988	303	172	163	217	176	595	317	452	50	35	35	35	38	55	33	51
ENSMUSG00000076666	5	16	10	1	1	54	17	213	2	0	1	0	1	36	9	14
ENSMUSG00000103537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094029	0	0	0	0	0	3	0	4	0	0	0	0	0	8	0	3
ENSMUSG00000033854	4	1	1	1	1	8	5	6	0	1	0	0	1	9	10	10
ENSMUSG00000076668	1	0	0	0	13	9	0	5	0	0	0	0	0	12	0	0
ENSMUSG00000113927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103939	1	0	0	0	0	1	1	1	0	0	1	0	0	8	0	3
ENSMUSG00000020669	180	176	145	164	160	310	218	266	17	12	22	14	12	349	295	391
ENSMUSG00000113613	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000113849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054894	157	126	133	171	117	354	228	378	18	18	43	31	18	67	21	72
ENSMUSG00000089351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076670	0	0	0	0	0	12	4	21	0	3	0	0	0	11	7	0
ENSMUSG00000102479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076672	26	152	39	16	89	67	41	294	6	21	40	7	14	225	81	185
ENSMUSG00000094322	2	4	65	4	8	17	12	22	1	0	7	0	0	22	5	25
ENSMUSG00000020990	60	66	55	61	57	173	177	218	1	0	1	3	7	375	342	334
ENSMUSG00000102601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076065	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000103989	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0
ENSMUSG00000020992	1	0	2	1	1	6	3	3	0	0	3	1	0	0	0	3
ENSMUSG00000076674	23	7	0	1	18	4	4	41	0	2	7	1	1	11	6	22
ENSMUSG00000104115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076671	3	7	1	0	0	36	7	9	1	0	0	1	0	12	13	11
ENSMUSG00000076676	12	1	5	26	90	41	26	54	1	8	1	1	12	149	33	97
ENSMUSG00000076677	55	27	24	16	29	107	24	383	20	5	7	9	4	131	39	132
ENSMUSG00000094174	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000096407	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	3
ENSMUSG00000076680	76	27	12	27	6	40	17	191	5	8	4	6	3	89	39	78
ENSMUSG00000087582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102301	0	0	0	0	5	1	0	13	0	0	2	0	3	3	2	3
ENSMUSG00000102524	0	0	0	4	0	3	1	24	0	0	2	0	0	0	8	4
ENSMUSG00000119742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095981	7	11	1	18	7	23	15	100	1	6	7	6	13	160	43	95
ENSMUSG00000102641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095442	0	2	0	1	3	8	60	24	0	0	0	1	0	26	10	12
ENSMUSG00000103875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096499	6	7	3	1	5	67	47	32	1	0	2	0	2	46	10	25
ENSMUSG00000118845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095700	3	3	14	4	4	11	1	70	0	4	6	1	0	86	8	42
ENSMUSG00000103915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021007	147	146	137	133	187	248	232	340	15	23	27	11	28	21	9	11
ENSMUSG00000095200	3	13	0	0	3	30	7	44	0	0	1	2	0	29	5	20
ENSMUSG00000104152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113656	1	6	5	2	3	2	0	11	0	0	2	0	0	0	0	0
ENSMUSG00000112990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103667	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
ENSMUSG00000076688	0	0	1	0	0	1	7	3	2	0	0	0	0	21	1	0
ENSMUSG00000094694	7	84	14	8	128	101	33	140	6	9	11	3	4	103	35	74
ENSMUSG00000102502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102888	19	9	1	8	1	1	2	16	9	0	0	0	1	13	1	11
ENSMUSG00000095416	5	1	0	5	9	12	17	23	0	1	0	0	1	20	2	18
ENSMUSG00000090765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104422	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103254	6	9	0	0	4	14	14	35	12	0	4	0	1	39	25	22
ENSMUSG00000095554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076695	10	16	33	12	116	27	22	73	4	5	9	1	0	98	25	65
ENSMUSG00000102806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096410	6	15	2	3	7	12	19	26	13	4	1	1	1	80	28	33
ENSMUSG00000095761	5	1	0	0	1	2	2	8	2	0	1	0	0	21	4	3
ENSMUSG00000102678	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094561	23	26	34	5	8	44	30	104	4	2	6	14	2	85	38	64
ENSMUSG00000103290	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
ENSMUSG00000094241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102952	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000094546	22	228	31	28	55	324	58	646	22	19	28	4	6	163	61	120
ENSMUSG00000103395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096649	0	2	0	0	20	0	5	6	0	0	1	0	2	18	0	1
ENSMUSG00000102656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093955	0	5	0	1	2	2	0	21	0	1	0	0	0	7	0	3
ENSMUSG00000103554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094051	2	16	9	4	4	5	0	10	0	0	3	0	1	28	2	8
ENSMUSG00000021009	1318	1347	1276	1624	1809	1852	2085	1871	73	94	110	63	84	149	48	104
